"FA番号","KENCODE","館名","電話1","電話2","電話3"
"FA006237","13","日本大学 文理学部図書館","東京都世田谷区桜上水3-25-40","03-5317-9280"
"FA006248","13","日本大学 法学部図書館","東京都千代田区神田三崎町2-3-1","03-5275-8508"
"FA006259","13","日本大学 経済学部図書館","東京都千代田区神田三崎町1-3-2","03-3219-3334"
"FA006270","13","日本大学 商学部図書館","東京都世田谷区砧5-2-1","03-3749-6716"
"FA006281","12","日本大学 理工学部図書館(船橋)","千葉県船橋市習志野台7-24-1","047-469-5575"
"FA006292","13","日本大学 理工学部図書館 (駿河台)","東京都千代田区神田駿河台1-8-14","03-3259-0639"
"FA006306","13","日本大学 医学部図書館","東京都板橋区大谷口上町30-1","03-3972-8132(直通)"
"FA006317","13","日本大学 歯学部図書館","東京都千代田区神田駿河台1-8-13","03-3219-8065"
"FA006328","12","日本大学 松戸歯学部図書館","千葉県松戸市栄町西2-870-1","047-360-9270"
"FA006339","07","日本大学 工学部図書館","福島県郡山市田村町徳定字中河原1","024-956-8642"
"FA006361","12","日本大学 生産工学部図書館","千葉県習志野市泉町1-2-1","047-474-2279"
"FA006372","22","日本大学 図書館 国際関係学部分館","静岡県三島市文教町2-31-145","055-980-0860"
"FA006383","13","日本大学 芸術学部図書館 (江古田)","東京都練馬区旭丘2-42-1","03-5995-8206・8336"
"FA006394","13","日本医科大学 中央図書館","東京都文京区千駄木1-1-5","03-3822-2131"
"FA006419","14","日本医科大学 武蔵小杉病院 図書室","神奈川県川崎市中原区小杉町1-396","044-733-5181"
"FA006430","13","日本医科大学 多摩永山病院 図書室","東京都多摩市永山1-7-1","042-202-8330"
"FA006441","13","日本医科大学 武蔵境校舎図書室","東京都武蔵野市境南1-7-1","0422-31-4151(内線3117)"
"FA006452","13","日本歯科大学 生命歯学部図書館","東京都千代田区富士見1-9-20","03-3261-8931"
"FA006463","15","日本歯科大学 新潟生命歯学部図書館","新潟県新潟市中央区浜浦町1-8","025-211-8154"
"FA006474","13","日本社会事業大学 附属図書館","東京都清瀬市竹丘3-1-30","042-496-3030"
"FA006485","13","日本獣医生命科学大学 付属図書館","東京都武蔵野市境南町1-7-1","0422-31-4151"
"FA006496","13","日本女子大学 図書館","東京都文京区目白台2-8-1","03-5981-3193"
"FA006510","13","日本女子体育大学 附属図書館","東京都世田谷区北烏山8-19-1","03-3300-6092"
"FA006521","13","日本体育大学 図書館","東京都世田谷区深沢7-1-1","03-5706-0906"
"FA006543","13","ルーテル学院大学 図書館","東京都三鷹市大沢3-10-20","0422-31-4814"
"FA006554","13","文化学園大学 図書館","東京都渋谷区代々木3-22-1","03-3299-2395"
"FA006565","13","法政大学 図書館","東京都千代田区富士見2-17-1","03-3264-9515"
"FA006576","13","法政大学 小金井図書館","東京都小金井市梶野町3-7-2","042-387-6066"
"FA006587","13","法政大学 大原社会問題研究所","東京都町田市相原町4342","042-783-2305"
"FA006598","13","法政大学 沖縄文化研究所","東京都千代田区富士見2-17-1","03-3264-9393"
"FA006601","13","法政大学 日本統計研究所","東京都町田市相原4342","042-783-2325"
"FA006612","13","星薬科大学 図書館","東京都品川区荏原2-4-41","03-5498-5827"
"FA006623","13","武蔵大学 図書館","東京都練馬区豊玉上1-26-1","03-5984-3719"
"FA006634","13","東京都市大学 世田谷キャンパス 図書館","東京都世田谷区玉堤1-28-1","03-5707-0104"
"FA006645","13","武蔵野音楽大学 図書館","東京都練馬区羽沢1丁目13-1","03-3992-1036"
"FA006656","13","武蔵野大学 武蔵野図書館","東京都西東京市新町1-1-20","042-468-3244"
"FA006667","13","武蔵野美術大学 美術館・図書館","東京都小平市小川町1-736","042-342-6004"
"FA006678","13","明治大学 図書館","東京都千代田区神田駿河台1-1","03-3296-4252"
"FA006714","13","明治学院大学 図書館","東京都港区白金台1-2-37","03-5421-5177"
"FA006725","13","明治薬科大学 図書館","東京都清瀬市野塩2-522-1","042-495-8605"
"FA006747","13","明星大学 日野校舎図書館","東京都日野市程久保2-1-1","042-591-5104"
"FA006758","13","立教大学 図書館","東京都豊島区西池袋3-34-1","03-3985-2629"
"FA006769","13","立正大学図書館 品川図書館","東京都品川区大崎4-2-16","03-3492-6615"
"FA006780","11","立正大学図書館 熊谷図書館","埼玉県熊谷市万吉1700","048-536-6017"
"FA006791","13","和光大学 附属梅根記念図書・情報館","東京都町田市金井ヶ丘5-1-1","044-989-7494"
"FA006805","13","早稲田大学 図書館 (中央図書館)","東京都新宿区西早稲田1-6-1","03-5286-2195 [ILL専用]"
"FA006816","13","早稲田大学 理工学図書館","東京都新宿区大久保3-4-1","03-5286-3889"
"FA006827","14","麻布大学 附属学術情報センター","神奈川県相模原市中央区淵野辺1-17-71","042-754-7111"
"FA006838","14","神奈川工科大学 附属図書館","神奈川県厚木市下荻野1030","046-241-6221(代表)","046-291-3029(ILL)"
"FA006849","14","神奈川大学 図書館","神奈川県横浜市神奈川区六角橋3-27-1","045-481-5661"
"FA006860","14","神奈川歯科大学 図書館","神奈川県横須賀市稲岡町82","046-822-9361"
"FA006871","14","関東学院大学 図書館","神奈川県横浜市金沢区六浦東1-50-1","045-786-7025"
"FA006882","14","鎌倉女子大学 図書館","神奈川県鎌倉市大船6-1-3","0467-44-2291"
"FA006893","14","湘南工科大学 附属図書館","神奈川県藤沢市辻堂西海岸1-1-25","0466-30-0280(直通)"
"FA006907","14","相模女子大学 附属図書館","神奈川県相模原市南区文京2-1-1","042-747-9103"
"FA006918","14","産業能率大学 図書館","神奈川県伊勢原市上粕屋1573","0463-92-2218"
"FA006929","14","昭和音楽大学 附属図書館","神奈川県川崎市麻生区上麻生1-11-1","044-953-9854"
"FA006940","14","聖マリアンナ医科大学 医学情報センター","神奈川県川崎市宮前区菅生2-16-1","044-977-8111"
"FA006951","14","洗足学園音楽大学 洗足こども短期大学 附属図書館","神奈川県川崎市高津区久本2-3-1","044-856-2976"
"FA006962","14","鶴見大学 図書館","神奈川県横浜市鶴見区鶴見2-1-3","045-580-8274"
"FA006973","14","東京工芸大学 図書館","神奈川県厚木市飯山1583","046-242-9501"
"FA006984","14","フェリス女学院大学 附属図書館","神奈川県横浜市泉区緑園4-5-3","045-812-6999(緑園本館)","045-681-5149(山手分室)"
"FA006995","14","横浜商科大学 図書館","横浜市鶴見区東寺尾4-11-1","045-583-9057"
"FA007003","15","国際大学 松下図書・情報センター","新潟県南魚沼市国際町777","025-779-1450"
"FA007014","15","新潟薬科大学 附属図書館","新潟県新潟市秋葉区東島265番地1","0250-25-5251"
"FA007025","17","金沢医科大学 図書館","石川県河北郡内灘町大学1-1","076-286-2211"
"FA007036","17","金沢星稜大学 図書館","石川県金沢市御所町丑10番地1","076-253-3983"
"FA007047","17","金沢工業大学 ライブラリーセンター","石川県野々市市扇が丘7-1","076-294-6682"
"FA007058","17","北陸大学 図書館 薬学部分館","石川県金沢市金川町ホ3番地","076-229-6162(DI)"
"FA007069","18","福井工業大学 図書館","福井県福井市学園3-6-1","0776-29-7870"
"FA007080","19","山梨学院大学 総合図書館","山梨県甲府市酒折二丁目4-5","055-224-1250"
"FA007091","20","長野大学 附属図書館","長野県上田市下之郷658-1","0268-39-0005"
"FA007105","20","松本歯科大学 図書館","長野県塩尻市広丘郷原1780","0263-51-2131"
"FA007116","21","岐阜協立大学 図書館","岐阜県大垣市北方町5-50","0584-77-3527"
"FA007127","21","朝日大学 図書館","岐阜県瑞穂市穂積1851-1","058-329-1053,1051"
"FA007138","21","岐阜女子大学 図書館","岐阜県岐阜市太郎丸80番地","058-214-9317(直)"
"FA007149","21","岐阜聖徳学園大学 羽島キャンパス図書館","岐阜市柳津町高桑西一丁目1番地","058-279-6416"
"FA007160","21","東海学院大学・東海学院大学短期大学部 附属図書館","岐阜県各務原市那加桐野町5-68","058-389-2969(図書館直通)"
"FA007171","22","常葉大学 附属図書館(瀬名)","静岡県静岡市葵区瀬名一丁目22番1号","054-261-4499"
"FA007182","23","愛知大学 豊橋図書館","愛知県豊橋市町畑町1-1","0532-47-4181"
"FA007193","23","愛知大学 車道図書館","愛知県名古屋市東区筒井二丁目10-31","052-937-8116"
"FA007207","23","愛知医科大学 総合学術情報センター","愛知県長久手市岩作雁又1番地1","0561631491"
"FA007218","23","愛知学院大学 図書館 情報センター","愛知県日進市岩崎町阿良池12","0561-73-1111"
"FA007229","23","愛知学院大学 歯学・薬学図書館情報センター","愛知県名古屋市千種区楠元町1-100","052-751-2561"
"FA007240","23","愛知学泉大学 岡崎図書館","愛知県岡崎市舳越町上川成28","0564-34-1209"
"FA007251","23","愛知工業大学 附属図書館","愛知県豊田市八草町八千草1247","0565-48-8121"
"FA007262","23","愛知淑徳大学 図書館","愛知県長久手市片平二丁目9","0561-62-4111"
"FA007273","23","金城学院大学 図書館","愛知県名古屋市守山区大森二丁目1723番地","052-798-0180"
"FA007284","23","椙山女学園大学 中央図書館","愛知県名古屋市千種区星が丘元町17-3","052-781-6452"
"FA007295","23","大同大学 図書館","愛知県名古屋市南区滝春町10-3","052-612-6873"
"FA007309","23","中京大学 図書館","愛知県名古屋市昭和区八事本町101-2","052-835-7235"
"FA007320","23","中京大学 豊田図書館","愛知県豊田市貝津町床立101","0565-46-1246"
"FA007331","23","至学館大学 附属図書館","愛知県大府市横根町名高山55","0562-46-1239"
"FA007342","23","中部大学 附属三浦記念図書館","愛知県春日井市松本町1200","0568-51-4437"
"FA007353","23","同朋大学・名古屋音楽大学 図書館","愛知県名古屋市中村区稲葉地町7-1","052-411-1951"
"FA007364","23","豊田工業大学 総合情報センター","愛知県名古屋市天白区久方二丁目12-1","052(809)1743"
"FA007375","23","名古屋学院大学 学術情報センター","愛知県瀬戸市上品野町1350","0561-42-0352"
"FA007386","23","名古屋経済大学 図書館","愛知県犬山市字樋池61-22","0568-67-3798(代)"
"FA007397","23","名古屋芸術大学 附属図書館 西キャンパス図書館","愛知県北名古屋市徳重西沼65","0568-26-1281"
"FA007400","23","名古屋商科大学 中央情報センター","愛知県日進市米野木町三ケ峯4-4","0561-73-2111"
"FA007411","23","名古屋女子大学 学術情報センター","愛知県名古屋市瑞穂区汐路町3-40","052-852-9768"
"FA007433","23","南山大学 図書館","愛知県名古屋市昭和区山里町18","052-832-3707"
"FA007444","23","日本福祉大学 付属図書館","愛知県知多郡美浜町奥田","0569-87-2325"
"FA007455","23","藤田医科大学 図書館","愛知県豊明市沓掛町田楽ケ窪1-98","0562-93-2421"
"FA007466","23","名城大学 附属図書館","愛知県名古屋市天白区塩釜口1-501","052-838-2049(直通)"
"FA007477","23","名城大学 附属図書館 薬学部分館","愛知県名古屋市天白区八事山150","052-839-2626(直通)"
"FA007488","24","皇學館大学 附属図書館","三重県伊勢市神田久志本町1704","0596-22-6322(ダイヤルイン)"
"FA007502","26","大谷大学 図書館","京都府京都市北区小山上総町","075-411-8123"
"FA007513","26","京都外国語大学 付属図書館","京都府京都市右京区西院笠目町6","075-322-6030"
"FA007524","26","京都先端科学大学 教務センター(図書館)","京都府亀岡市曽我部町南条大谷1-1","0771-29-2292"
"FA007604","26","京都女子大学 図書館","京都市東山区今熊野北日吉町35","075-531-7069"
"FA007615","26","京都精華大学 情報館","京都府京都市左京区岩倉木野町137","075-702-5137"
"FA007626","26","京都薬科大学 図書館","京都府京都市山科区御陵中内町5番地","075-595-4618"
"FA007637","26","京都光華女子大学 図書館","京都府京都市右京区西京極葛野町38番地","075-325-5399"
"FA007648","26","種智院大学 図書館","京都府京都市伏見区向島西定請70","075-604-5707"
"FA007659","26","京都橘大学 図書館","京都府京都市山科区大宅山田町34番地","075-574-4147"
"FA007670","26","同志社大学 図書館","京都市上京区今出川通烏丸東入","075-251-3980"
"FA007681","26","同志社女子大学 今出川図書館","京都市上京区今出川通寺町西入","075-251-4145"
"FA007692","26","京都ノートルダム女子大学 図書館情報センター","京都府京都市左京区下鴨南野々神町1番地","075-706-3751"
"FA007706","26","花園大学 情報センター(図書館)","京都府京都市中京区西ノ京壷ノ内町8-1","075-823-0592"
"FA007717","26","佛教大学 附属図書館","京都府京都市北区紫野北花ノ坊町96","075-491-2141(代)"
"FA007728","26","明治国際医療大学 附属図書館","京都府南丹市日吉町","0771-72-1182"
"FA007739","26","立命館大学 図書館","京都府京都市北区等持院北町56-1","075-465-8158"
"FA007750","26","龍谷大学 深草図書館","京都府京都市伏見区深草塚本町67","075-645-2564"
"FA007761","26","龍谷大学 大宮図書館","京都府京都市下京区七条通大宮東入大工町125-1","075-343-3462"
"FA007772","27","大阪医科大学 図書館","高槻市大学町2-7","072-684-7077(直通)"
"FA007783","27","大阪音楽大学 付属図書館","大阪府豊中市庄内幸町1-1-8","06-6334-2934"
"FA007794","27","大阪学院大学 図書館","大阪府吹田市岸部南2-36-1","06-6381-8434"
"FA007808","27","大阪経済大学 図書館","大阪府大阪市東淀川区大隅2-2-8","06-6328-2431"
"FA007819","27","大阪経済法科大学 図書館","大阪府八尾市楽音寺6-10","072-920-7081"
"FA007830","27","大阪芸術大学 図書館","大阪府南河内郡河南町東山469","0721-93-3160"
"FA007841","27","大阪工業大学 図書館","大阪府大阪市旭区大宮5-16-1","06-6954-4108"
"FA007852","27","大阪産業大学 綜合図書館","大阪府大東市中垣内3-1-1","072-875-3001"
"FA007874","27","大阪歯科大学 図書館","大阪府枚方市楠葉花園町8番1号","072-864-3046"
"FA007885","27","大阪樟蔭女子大学 図書館","大阪府東大阪市菱屋西4-2-26","06-6723-8182"
"FA007896","27","大阪商業大学 図書館","大阪府東大阪市御厨栄町4-1-10","06-4307-6066"
"FA007910","27","大阪体育大学 図書館","大阪府泉南郡熊取町朝代台1-1","072-453-7026"
"FA007921","27","大阪電気通信大学 図書館","大阪府寝屋川市初町18-8","072-824-1143"
"FA007932","27","大阪薬科大学 図書館","大阪府高槻市奈佐原4-20-1","072-690-1016"
"FA007943","27","大阪大谷大学 図書館","大阪府富田林市錦織北3丁目11番1号","0721-24-1016"
"FA007954","27","追手門学院大学 附属図書館","大阪府茨木市西安威2-1-15","072-641-9641"
"FA007965","27","関西大学 図書館","大阪府吹田市山手町3-3-35","06-6368-0265"
"FA007976","27","関西医科大学 附属図書館","大阪府枚方市新町2丁目5-1","072-804-2573"
"FA008006","27","関西外国語大学 図書館 学術情報センター (中宮)","大阪府枚方市中宮東之町16-1","072-805-2801"
"FA008017","27","関西外国語大学 図書館 学術情報センター (御殿山)","大阪府枚方市御殿山南町6番1号 LC棟1F","072-805-2707"
"FA008028","27","近畿大学 中央図書館","大阪府東大阪市小若江3-4-1","06-4307-3087"
"FA008039","27","近畿大学 医学部図書館","大阪府大阪狭山市大野東377-2","072-366-0221"
"FA008050","34","近畿大学 工学部図書館","広島県東広島市高屋うめの辺1番","(082)426-3460"
"FA008061","40","近畿大学 産業理工学部図書館","福岡県飯塚市柏の森11-6","0948-22-5936"
"FA008072","27","四天王寺大学 図書館","大阪府羽曳野市学園前3-2-1","072-956-9958"
"FA008083","27","摂南大学 図書館","大阪府寝屋川市池田中町17-8","072-839-9112"
"FA008094","27","摂南大学 図書館 枚方分館","大阪府枚方市長尾峠町45-1","072-866-3102"
"FA008108","27","相愛大学図書館","大阪府大阪市住之江区南港中4丁目4-1","06-6612-5931"
"FA008119","27","大阪国際大学 守口図書館","大阪府守口市藤田町6-21-57","06-6907-4323"
"FA008130","27","帝塚山学院大学 図書館 狭山館","大阪府大阪狭山市今熊2丁目1823","072-365-1980"
"FA008141","27","梅花女子大学 図書館","大阪府茨木市宿久庄2-19-5","072-643-8498"
"FA008152","27","阪南大学 図書館","大阪府松原市天美東5-4-33","072-332-1224"
"FA008174","27","桃山学院大学 附属図書館","大阪府和泉市まなび野1-1","0725-54-3131(代)"
"FA008185","28","芦屋大学 図書館","兵庫県芦屋市六麓荘町13-22","0797-23-0664"
"FA008210","28","大手前大学・大手前短期大学 図書館","兵庫県西宮市御茶家所町6-42","0798-32-5015"
"FA008221","28","関西学院大学 図書館","兵庫県西宮市上ケ原一番町1-155","0798-54-6123"
"FA008232","28","甲子園大学 図書館","兵庫県宝塚市紅葉が丘10-1","0797-87-8023"
"FA008243","28","甲南大学 図書館","兵庫県神戸市東灘区岡本8-9-1","078-435-2328(直通)"
"FA008254","28","甲南女子大学 図書館","兵庫県神戸市東灘区森北町6-2-23","078-431-0277"
"FA008265","28","神戸海星女子学院大学 図書館","兵庫県神戸市灘区青谷町2-7-1","078-805-0611"
"FA008276","28","神戸学院大学 図書館 有瀬館","兵庫県神戸市西区伊川谷町有瀬518","078-974-4584(直)","078-974-1551(代)"
"FA008287","28","神戸学院大学 人文学部資料室","兵庫県神戸市西区伊川谷町有瀬518番地","078-974-1551"
"FA008301","28","神戸学院大学 経済学部資料室","兵庫県神戸市西区伊川谷町有瀬518番地","078-974-4584(直通)"
"FA008312","28","神戸女学院大学 図書館","兵庫県西宮市岡田山4-1","0798-51-8565"
"FA008323","28","神戸女子大学 図書館","兵庫県神戸市須磨区東須磨青山2-1","078-737-2326"
"FA008334","28","神戸薬科大学 図書館","兵庫県神戸市東灘区本山北町4-19-1","078-441-7512"
"FA008345","28","神戸松蔭女子学院大学図書館","兵庫県神戸市灘区篠原伯母野山町 1-2-1","078-882-6125"
"FA008356","28","神戸親和女子大学 附属図書館","兵庫県神戸市北区鈴蘭台北町7-13-1","078-591-3595(直通)"
"FA008378","28","園田学園女子大学 図書館","兵庫県尼崎市南塚口町7-29-1","06-6429-9931"
"FA008389","28","兵庫医科大学 図書館","兵庫県西宮市武庫川町1-1","0798-45-6289"
"FA008403","28","武庫川女子大学 附属図書館","兵庫県西宮市池開町6-46","0798-45-3543(直通)"
"FA008414","28","武庫川女子大学 附属図書館 薬学分館","兵庫県西宮市甲子園九番町11-68","0798-45-9935"
"FA008425","28","神戸国際大学 情報センター(図書館)","兵庫県神戸市東灘区向洋町中9丁目1番6号","078-845-3344"
"FA008447","29","帝塚山大学 図書館 本館 (東生駒キャンパス図書館)","奈良県奈良市帝塚山7-1-1","0742-48-9691"
"FA008458","29","天理大学 附属天理図書館","奈良県天理市杣之内町1050","0743-63-9206"
"FA008469","29","奈良大学 図書館","奈良県奈良市山陵町1500","0742-41-9507"
"FA008480","29","奈良学園大学 図書館","奈良県生駒郡三郷町立野北3-12-1","0745-73-6201"
"FA008491","30","高野山大学 図書館","和歌山県伊都郡高野町高野山385","0736-56-3835"
"FA008505","33","岡山商科大学 附属図書館","岡山県岡山市北区津島京町2-10-1 岡山商科大学 附属図書館","086-256-6657"
"FA008516","33","岡山理科大学 図書館","岡山県岡山市北区理大町1-1","086-256-8625"
"FA008527","33","川崎医科大学 附属図書館","岡山県倉敷市松島577","086-464-1158"
"FA008538","33","くらしき作陽大学 附属図書館","岡山県倉敷市玉島長尾3515","086-523-0826"
"FA008549","33","就実大学 図書館","岡山県岡山市中区西川原1-5-22","086-271-8134,8135"
"FA008560","33","ノートルダム清心女子大学 附属図書館","岡山県岡山市北区伊福町2-16-9","086-252-5260"
"FA008571","33","美作大学 図書館","岡山県津山市北園町50","0868-25-0677"
"FA008582","34","エリザベト音楽大学 附属図書館","広島県広島市中区幟町4-15","082-221-0918"
"FA008593","34","広島経済大学 図書館","広島県広島市安佐南区祇園5-37-1","082-871-1662"
"FA008607","34","広島工業大学 附属図書館","広島県広島市佐伯区三宅2-1-1","082-921-4219"
"FA008618","34","広島修道大学 図書館","広島県広島市安佐南区大塚東一丁目1番1号","082-830-1113 (直通)"
"FA008629","34","広島女学院大学 図書館","広島県広島市東区牛田東4-13-1","082-228-0392"
"FA008640","34","広島国際学院大学 図書館","広島県広島市安芸区中野六丁目20-1","082-820-2536"
"FA008651","34","広島文教大学 附属図書館","広島県広島市安佐北区可部東1-2-1","082-814-9624"
"FA008662","34","福山大学 附属図書館","広島県福山市学園町1番地三蔵","084-936-2116"
"FA008673","34","福山大学 附属図書館 薬学部分館","広島県福山市学園町1番地三蔵","084-936-2114"
"FA008684","34","安田女子大学 図書館","広島県広島市安佐南区安東6-13-1","082-878-8578"
"FA008695","35","徳山大学 図書館","山口県周南市学園台843-4-2","0834-28-5394"
"FA008709","35","東亜大学 附属図書館","山口県下関市一の宮学園町2-1","083-257-5111"
"FA008720","35","梅光学院大学 図書館","山口県下関市向洋町1-1-1","083-227-1040"
"FA008731","36","四国大学 附属図書館","徳島県徳島市応神町古川字戎子野123-1","088-665-9917(直通)"
"FA008742","36","徳島文理大学 図書館","徳島県徳島市山城町西浜傍示180","088-602-8743(直通)"
"FA008753","37","徳島文理大学 香川キャンパス附属図書館","香川県さぬき市志度1314-1","087-899-7502(直通)"
"FA008764","37","四国学院大学 図書館","香川県善通寺市文京町3-2-1","0877-62-2111"
"FA008775","38","松山大学 図書館","愛媛県松山市文京町4-2","089-926-7208"
"FA008786","40","九州共立大学 附属図書館","福岡県北九州市八幡西区自由ケ丘1-8","093-693-3036"
"FA008797","40","九州産業大学 図書館","福岡県福岡市東区松香台2-3-1","092-673-5388"
"FA008800","40","九州女子大学・九州女子短期大学 附属図書館","福岡県北九州市八幡西区自由ケ丘1-1","093-693-3124(ダイヤルイン)"
"FA008811","40","久留米大学 附属図書館 御井学舎分館","福岡県久留米市御井町1635","依頼: 0942-44-4015","受付: 0942-44-9153"
"FA008822","40","久留米大学 附属図書館 医学部分館","福岡県久留米市旭町67","0942-31-7529"
"FA008833","40","久留米工業大学 学術情報センター (図書館)","福岡県久留米市上津町2228","0942-65-3480"
"FA008844","40","産業医科大学 図書館","福岡県北九州市八幡西区医生ケ丘1番1号","093-691-7212"
"FA008855","40","西南学院大学 図書館","福岡県福岡市早良区西新6-2-92","(092)823-3403"
"FA008866","40","日本経済大学 図書館・情報センター","福岡県太宰府市五条3-11-25","092-921-9816(直通)"
"FA008877","40","第一薬科大学 図書館","福岡県福岡市南区玉川町22-1","092(541)0161"
"FA008899","40","中村学園大学 図書館","福岡県福岡市城南区別府5-7-1","092-851-2573"
"FA008902","40","西日本工業大学 図書館","福岡県京都郡苅田町新津1-11","0930-23-7729"
"FA008913","40","福岡大学 図書館","福岡県福岡市城南区七隈8-19-1","092-871-6631"
"FA008924","40","福岡大学 図書館 医学部分館","福岡県福岡市城南区七隈7-45-1","092-801-1011(内)3052"
"FA008935","40","福岡工業大学 附属図書館","福岡県福岡市東区和白東3-30-1","092-606-0691"
"FA008946","40","福岡歯科大学 情報図書館","福岡県福岡市早良区田村2丁目15-1","092-801-0411"
"FA008957","40","九州国際大学 図書館","福岡県北九州市八幡東区平野1-6-1","093-662-8305"
"FA008968","41","西九州大学 附属図書館","佐賀県神埼市神埼町尾崎4490-9","0952-37-9299"
"FA008979","42","活水女子大学 図書館","長崎県長崎市東山手町1-50","095-820-6028"
"FA008990","42","長崎総合科学大学 附属図書館","長崎県長崎市網場町536","095-838-5142(直通)"
"FA009009","43","東海大学 付属図書館 九州図書館 本館図書館","熊本県熊本市東区渡鹿9丁目1番1号","096-386-2633"
"FA009020","43","東海大学 付属図書館 九州図書館 新1号館図書館","熊本市東区渡鹿9丁目1番1号","096-386-2639"
"FA009031","43","崇城大学 図書館","熊本県熊本市西区池田4-22-1","096-326-3419"
"FA009042","43","熊本学園大学 図書館","熊本県熊本市中央区大江2-5-1","096-371-8047"
"FA009053","43","熊本学園大学 付属海外事情研究所","熊本県熊本市大江2丁目5番1号","096-364-5161"
"FA009075","43","尚絅大学 図書館 分館","熊本県菊池郡菊陽町武蔵ヶ丘北2丁目8-1","096-273-6323"
"FA009086","44","日本文理大学 図書館","大分県大分市一木1727","097-524-2711"
"FA009097","44","別府大学 附属図書館","大分県別府市大字北石垣82","0977-66-9633"
"FA009100","45","南九州大学 都城図書館","宮崎県都城市立野町3764番地1","0986-46-1086"
"FA009111","46","鹿児島国際大学 附属図書館","鹿児島県鹿児島市坂之上8-34-1","099-263-0601"
"FA009122","46","志學館大学 図書館","鹿児島県鹿児島市紫原1-59-1","099-812-8501(代表)"
"FA009133","46","第一工業大学 附属図書館","鹿児島県霧島市国分中央1丁目10番2号","0995-45-0640(代)"
"FA009144","47","沖縄大学 図書館","沖縄県那覇市字国場555","098-832-5577"
"FA009155","47","沖縄国際大学 図書館","沖縄県宜野湾市宜野湾二丁目6番1号","098-892-1111(2105)"
"FA009166","12","放送大学 附属図書館","千葉市美浜区若葉2-11","043-298-4301"
"FA009177","08","大学共同利用機関法人 高エネルギー加速器研究機構","茨城県つくば市大穂1番地1","029-864-5138"
"FA009188","13","人間文化研究機構 国文学研究資料館","東京都立川市緑町10-3","050(5533)2927(複写,貸借)","050(5533)2928(貸借,閲覧)"
"FA009199","13","情報・システム研究機構 国立極地研究所 情報図書室","東京都立川市緑町10-3","042-512-0649"
"FA009202","14","宇宙航空研究開発機構 宇宙科学研究所 図書室","神奈川県相模原市中央区由野台3-1-1","042-759-8014"
"FA009213","22","国立遺伝学研究所 図書室","静岡県三島市谷田1111","055-981-6718(直)"
"FA009224","27","国立民族学博物館 情報管理施設","大阪府吹田市千里万博公園10-1","06-6878-8271(複依頼・貸借)","06-6878-8228(複写受付)"
"FA009235","12","国立歴史民俗博物館 図書室","千葉県佐倉市城内町117番地","043-486-6491(DI)","043-486-0123"
"FA009246","23","自然科学研究機構 岡崎情報図書館","愛知県岡崎市明大寺町字西郷中38番地","0564-55-7186(直)"
"FA009268","13","独立行政法人 大学入試センター 図書室","東京都目黒区駒場2-19-23","03-5478-1235"
"FA009326","14","防衛省防衛大学校 総合情報図書館","横須賀市走水1-10-20","046-841-3810"
"FA009337","11","防衛省防衛医科大学校 図書館","埼玉県所沢市並木3丁目2番地","04-2995-1862"
"FA009359","13","宇宙航空研究開発機構 本社図書館","東京都調布市深大寺東町7-44-1","0422-40-3938"
"FA009370","08","国立研究開発法人 物質・材料研究機構","茨城県つくば市千現1丁目2-1","029-859-2053(直)"
"FA009381","12","量子科学技術研究開発機構","千葉県千葉市稲毛区穴川4-9-1","043-206-6265,3053"
"FA009392","13","日本学術会議図書館","東京都港区六本木7-22-34","03-3403-6295"
"FA009428","34","独立行政法人 酒類総合研究所 図書室","広島県東広島市鏡山3-7-1","082-420-0800"
"FA009439","14","独立行政法人 国立印刷局 研究管理部 情報管理グループ","神奈川県小田原市酒匂6-4-20","0465-49-4218"
"FA009461","14","独立行政法人 国立特別支援教育総合研究所","神奈川県横須賀市野比5丁目1番1号","046-839-6830"
"FA009483","03","国立天文台 水沢VLBI観測所","岩手県奥州市水沢星ガ丘町2-12","0197-22-7162"
"FA009494","13","統計数理研究所 図書室","東京都立川市緑町10-3","050-5533-8460"
"FA009508","11","国立女性教育会館 女性教育情報センター","埼玉県比企郡嵐山町菅谷728番地","0493-62-6195"
"FA009519","13","独立行政法人 国立文化財機構 東京文化財研究所","東京都台東区上野公園13-43","03-3823-2264"
"FA009530","29","奈良文化財研究所","奈良県奈良市二条町2-9-1","0742-30-6754"
"FA009541","13","国立教育政策研究所 教育図書館","東京都千代田区霞が関3-2-2","03-6733-6536"
"FA009563","08","国立科学博物館","茨城県つくば市天久保4-1-1","029-853-8124"
"FA009596","11","国立保健医療科学院","埼玉県和光市南2-3-6","048-458-6212"
"FA009610","13","国立研究開発法人 国立精神・神経医療研究センター 図書館","東京都小平市小川東町4-1-1","042-346-2091"
"FA009621","13","厚生労働省 国立感染症研究所","東京都新宿区戸山1-23-1","03-4582-2653"
"FA009632","13","厚生労働省 国立感染症研究所 村山庁舎","東京都武蔵村山市学園4-7-1","042-848-7013"
"FA009643","08","独立行政法人 医薬基盤研究所 霊長類医科学研究センター","茨城県つくば市八幡台1","0298-37-2121"
"FA009654","13","国立 がん研究センター 図書館","東京都中央区築地5-1-1","03-3542-2511"
"FA009665","14","厚生労働省 国立医薬品食品衛生研究所 安全情報部図書係","神奈川県川崎市川崎区殿町3-25-26","044-270-6596"
